=========================
Demandes bloquees : =
=========================

ACTION A FAIRE SUR CES DEMANDES : ReloadRequest (106) ou Attention si FORMATTED avec beaucoup de plis, verifier l'etat de l'interfacage (procedure Wiki A3.16).

 Canal      Req_ID    Deposit_ID               Affranch.                Login                                    Etat                             Nb_Plis  Date_Modif           Date_Creation        Date_Prod_Esperee   Deblocage_Envelope
 ---------- --------- ------------------------ ------------------------ ---------------------------------------- -------------------------------- -------- -------------------- -------------------- ------------------- -------------------
 DIGITAL    174558531 4061800002Z                                       EHPADSAINTJACQUES.RH                     DIGIPOSTE_CREATE_SUBSCRIBERS     210      Jun 29 2026  8:10AM  Jun 29 2026  7:53AM  NULL                NULL
 DIGITAL    174559479 4061800003N                                       SOCIETEDUPARCDUFUTUROSCOPE.LOZANO        DIGIPOSTE_CREATE_SUBSCRIBERS     113      Jun 29 2026  8:18AM  Jun 29 2026  8:10AM  NULL                NULL
 DIGITAL    174561846 4061800005P                                       LOUISSCHROLL.SIEFER                      DIGIPOSTE_CREATE_SUBSCRIBERS     40       Jun 29 2026  8:57AM  Jun 29 2026  8:46AM  NULL                NULL
 DIGITAL    174562140 4061800005Q                                       EHPADAE.EHPADAE                          DIGIPOSTE_CREATE_SUBSCRIBERS     85       Jun 29 2026  8:59AM  Jun 29 2026  8:47AM  NULL                NULL
 DIGITAL    174561779 4061800004U                                       NEUILLY.PAIE                             DIGIPOSTE_CREATE_SUBSCRIBERS     1054     Jun 29 2026  9:23AM  Jun 29 2026  8:45AM  NULL                NULL
 DIGITAL    174544816 2561780106P                                       INTRASIPA.BP                             DIGIPOSTE_CREATE_SUBSCRIBERS     25       Jun 29 2026 10:13AM  Jun 27 2026  9:03AM  NULL                NULL
 DIGITAL    174557688 2561800334O                                       BOTANIC.RHPAIE                           FORMATTED                        342      Jun 29 2026  7:56AM  Jun 29 2026  7:40AM  NULL                NULL
 DIGITAL    174559500 4061800003S                                       MEDICOSOCIALEDEPROVENCE.MHOUDINI         FORMATTED                        40       Jun 29 2026  8:13AM  Jun 29 2026  8:11AM  NULL                NULL
 DIGITAL    174571221 2561800851C                                       ADAPEIDUDOUBS.GB                         FORMATTED                        74       Jun 29 2026 10:14AM  Jun 29 2026  9:32AM  NULL                NULL
 DIGITAL    174574572 2561800978N                                       SAMSE.MAURISBOIS                         FORMATTED                        190      Jun 29 2026 10:15AM  Jun 29 2026  9:47AM  NULL                NULL
 DIGITAL    174573979 4061800007G                                       LOUISSCHROLL.SIEFER                      FORMATTED                        217      Jun 29 2026 10:17AM  Jun 29 2026  9:44AM  NULL                NULL
 DIGITAL    174557046 4061800002D                                       CD64.001                                 FORMATTED                        2391     Jun 29 2026 10:18AM  Jun 29 2026  7:37AM  NULL                NULL
 DIGITAL    174575357 2561801008T                                       SAMSE.MPLUSMATERIAUX                     FORMATTED                        189      Jun 29 2026 10:19AM  Jun 29 2026  9:52AM  NULL                NULL
 DIGITAL    174561335 4061800004C                                       GROUPENOVASEP.FINORGASAS                 FORMATTED                        396      Jun 29 2026 10:21AM  Jun 29 2026  8:18AM  NULL                NULL
 DIGITAL    174574916 2561800991U                                       SAMSE.SAMSE                              FORMATTED                        284      Jun 29 2026 10:21AM  Jun 29 2026  9:49AM  NULL                NULL
 DIGITAL    174577244 2561801081H                                       SAMSE.BTPDISTRIBUTION                    FORMATTED                        71       Jun 29 2026 10:22AM  Jun 29 2026 10:07AM  NULL                NULL
 DIGITAL    174576730 2561801061N                                       HOMESERVE.HOMESERVEPAIE                  FORMATTED                        239      Jun 29 2026 10:23AM  Jun 29 2026 10:06AM  NULL                NULL
 DIGITAL    174577601 2561801095K                                       ALLIOS2                                  FORMATTED                        99       Jun 29 2026 10:25AM  Jun 29 2026 10:07AM  NULL                NULL
 DIGITAL    174578260 2561801136Y                                       SAMSE.SAMSE                              FORMATTED                        285      Jun 29 2026 10:27AM  Jun 29 2026 10:16AM  NULL                NULL
 DIGITAL    174578302 2561801146S                                       SAMSE.SAMSE                              FORMATTED                        282      Jun 29 2026 10:27AM  Jun 29 2026 10:16AM  NULL                NULL
 DIGITAL    174576154 2561801039C                                       SAMSE.BOITEAOUTILS                       FORMATTED                        411      Jun 29 2026 10:28AM  Jun 29 2026 10:05AM  NULL                NULL
 DIGITAL    174577851 2561801104S                                       SAMSE.BOITEAOUTILS                       FORMATTED                        414      Jun 29 2026 10:28AM  Jun 29 2026 10:09AM  NULL                NULL

(22 lignes)

ACTION A FAIRE SUR CES DEMANDES : Escalade MCO

 Canal      Req_ID    Deposit_ID               Affranch.                Login                                    Etat                             Nb_Plis  Date_Modif           Date_Creation        Date_Prod_Esperee   Deblocage_Envelope
 ---------- --------- ------------------------ ------------------------ ---------------------------------------- -------------------------------- -------- -------------------- -------------------- ------------------- -------------------
 PAPER      174498172 2561771094H              LETTRE_GRAND_COMPTE      NESTLEFR.FACTURE                         TO_BATCH                         1        Jun 27 2026  8:53AM  Jun 26 2026  8:46AM  NULL                NULL
 PAPER      174535829 2561772536I              STANDARD                 caudalie.sachot                          TO_BATCH                         1        Jun 29 2026  6:38AM  Jun 26 2026  5:16PM  NULL                Jun 26 2026  5:00PM
 PAPER      174564196 2561800580U              ECOPLI_GRAND_COMPTE      ATLANTICLOG.BALLY                        TO_BATCH                         1        Jun 29 2026  9:45AM  Jun 29 2026  9:02AM  NULL                NULL
 PAPER      174568087 2561800730K              ECOPLI_GRAND_COMPTE      MYPITNEY.770095096.ADMRJURA              TO_BATCH                         1        Jun 29 2026 10:06AM  Jun 29 2026  9:04AM  NULL                NULL

(4 lignes)

=========================
Demandes en erreur: =
=========================

ACTION A FAIRE SUR CES DEMANDES : RetryRequest (105)

 Canal      Req_ID    Deposit_ID   Affranch.                Login                                    Etat                             Nb_Plis  Env2Batch Date_Modif           Date_Creation        Date_Prod_Esperee    Code_Erreur
 ---------- --------- ------------ ------------------------ ---------------------------------------- -------------------------------- -------- --------- -------------------- -------------------- -------------------- -----------
 DIGITAL    174512479 4061770013Q  ECOPLI_GRAND_COMPTE      LGTGUSTAVEF.POLEMUTUALISATION            BATCHING_ERROR                   1877     1877      Jun 29 2026 11:23AM  Jun 26 2026 12:31PM  NULL                 1600003
 DIGITAL    174572516 2561800899V  SLOW                     ADAPEIDUDOUBS.GB                         CONVERTING_ERROR                 9        9         Jun 29 2026 11:22AM  Jun 29 2026  9:37AM  NULL                 2000006
 DIGITAL    174576144 2561801038Y  SLOW                     ADAPEIDUDOUBS.GB                         CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026 10:05AM  NULL                 2000006
 DIGITAL    174584083 2561801398P  SLOW                     ADAPEIDUDOUBS.GB                         CONVERTING_ERROR                 2        2         Jun 29 2026 12:03PM  Jun 29 2026 11:26AM  NULL                 2000006
 DIGITAL    174584155 2561801401L  SLOW                     ADAPEIDUDOUBS.GB                         CONVERTING_ERROR                 1        1         Jun 29 2026 12:03PM  Jun 29 2026 11:26AM  NULL                 2000006
 DIGITAL    174562719 2561800524M  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 5        5         Jun 29 2026 11:22AM  Jun 29 2026  8:58AM  NULL                 2000006
 DIGITAL    174563536 2561800555I  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026  9:02AM  NULL                 2000006
 DIGITAL    174564327 2561800585X  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026  9:02AM  NULL                 2000006
 DIGITAL    174565560 2561800633J  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026  9:03AM  NULL                 2000006
 DIGITAL    174565566 2561800633P  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026  9:03AM  NULL                 2000006
 DIGITAL    174565605 2561800635C  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026  9:03AM  NULL                 2000006
 DIGITAL    174565702 2561800638T  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026  9:03AM  NULL                 2000006
 DIGITAL    174565717 2561800639K  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 3        3         Jun 29 2026 11:22AM  Jun 29 2026  9:03AM  NULL                 2000006
 DIGITAL    174569590 2561800788D  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 3        3         Jun 29 2026 11:22AM  Jun 29 2026  9:05AM  NULL                 2000006
 DIGITAL    174572521 2561800900A  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026  9:37AM  NULL                 2000006
 DIGITAL    174574652 2561800981S  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026  9:47AM  NULL                 2000006
 DIGITAL    174575374 2561801009K  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 5        5         Jun 29 2026 11:22AM  Jun 29 2026  9:52AM  NULL                 2000006
 DIGITAL    174577139 2561801077F  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026 10:07AM  NULL                 2000006
 DIGITAL    174577860 2561801105B  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 3        3         Jun 29 2026 11:22AM  Jun 29 2026 10:09AM  NULL                 2000006
 DIGITAL    174578008 2561801110M  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 3        3         Jun 29 2026 11:22AM  Jun 29 2026 10:13AM  NULL                 2000006
 DIGITAL    174578603 2561801159C  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 6        6         Jun 29 2026 11:22AM  Jun 29 2026 10:21AM  NULL                 2000006
 DIGITAL    174578607 2561801159G  SLOW                     ASSOCIATIONKANARMOR.SERVICERH            CONVERTING_ERROR                 4        4         Jun 29 2026 11:22AM  Jun 29 2026 10:21AM  NULL                 2000006
 DIGITAL    174573573 4061800007B  LETTRE_GRAND_COMPTE      CCINOUVELLEAQUITAINE.GAUDRIE             CONVERTING_ERROR                 1324     1324      Jun 29 2026 11:24AM  Jun 29 2026  9:41AM  NULL                 2000006
 PAPER      174567173 2561800695B  LETTRE_GRAND_COMPTE      COMPTE-ELISE-MAILEVA                     CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026  9:04AM  NULL                 1000000
 PAPER      174576635 2561801057Z  ECOPLI_GRAND_COMPTE      EUKLES.EUKLES                            CONVERTING_ERROR                 1        1         Jun 29 2026 11:23AM  Jun 29 2026 10:06AM  NULL                 2000006
 PAPER      174585819 2561801465X  ECOPLI_GRAND_COMPTE      EUKLES.EUKLES                            CONVERTING_ERROR                 1        1         Jun 29 2026 12:03PM  Jun 29 2026 11:42AM  NULL                 2000006
 PAPER      174578572 2561801157W  ECOPLI_GRAND_COMPTE      EVATUTELLES.BJA                          CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026 10:20AM  NULL                 1000000
 PAPER      174552705 2561800143E  LETTRE_GRAND_COMPTE      GLA_NORDEST                              CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026  6:27AM  NULL                 2000006
 PAPER      174572554 2561800901I  LETTRE_GRAND_COMPTE      GLA_NORDEST                              CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026  9:37AM  NULL                 2000006
 PAPER      174577505 2561801091R  ECOPLI_GRAND_COMPTE      HARMONIEAMBULANCE.VEILLON                CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026 10:07AM  NULL                 2000006
 PAPER      174557109 2561800312H  ECOPLI_GRAND_COMPTE      MAILEVAGENEALEX                          CONVERTING_ERROR                 1        1         Jun 29 2026 11:22AM  Jun 29 2026  7:37AM  NULL                 2000006
